player,pos,handle,tweet
Colin Thompson,TE,ColinThompsonTU,@NuggetJrJr @JasonWitten https://t.co/npFTQsoTjK
Colin Thompson,TE,ColinThompsonTU,@JackPConnell @Madden23Leaks What’s mine? 36?
Colin Thompson,TE,ColinThompsonTU,@mikegolicjr Trying to keep the baby fat off in the press box is impossible…
Colin Thompson,TE,ColinThompsonTU,.@JasonWitten https://t.co/JtXyEkv01K https://t.co/cY2VC3QkOm
Colin Thompson,TE,ColinThompsonTU,@SalemsDiner1 I love your food! Thank you for everything! I would stop in every Tuesday morning while I was with the @aafiron! https://t.co/NEeACtQFnZ
Colin Thompson,TE,ColinThompsonTU,@Buccigross @Ky1eLong I’m too focused on those calves! https://t.co/AsxyiO8yOC
Colin Thompson,TE,ColinThompsonTU,https://t.co/aWaRrYqbx0 https://t.co/C8sUfZE8p6
Colin Thompson,TE,ColinThompsonTU,Can we get this chain with a spinning BB logo??? @BreakingBatsPod @athletelogos https://t.co/pFnJ7n9PDf
Jalen Tolbert,WR,Jalen8Tolbert,Oh Yea!! Let’s Ride Bro!! Keep stacking em 👀🔥💙 @bubbathompson20 https://t.co/oVgcwYVagc
Jalen Tolbert,WR,Jalen8Tolbert,Sup!! See you again soon 🤟👀 https://t.co/XHWCgWftMn
Kadarius Toney,WR,0fficialC2N,“Play With Me” Video OUT Now ‼️🔥 https://t.co/Mj73U29JRL
Kadarius Toney,WR,0fficialC2N,https://t.co/pvxb1S1Ed3
Kadarius Toney,WR,0fficialC2N,3 More Hrs 🔥🔥 https://t.co/pvxb1S2c2B
Kadarius Toney,WR,0fficialC2N,https://t.co/pvxb1S1Ed3 https://t.co/AjRTdntWnL
Laquon Treadwell,WR,SuccessfulQuon,"Can’t thank you enough Ma, raised us with love and affection! That good old tough love lol IYKYK"
Laquon Treadwell,WR,SuccessfulQuon,Real ones know my OG the realest 👑
Laquon Treadwell,WR,SuccessfulQuon,Happy Birthday to my OG ❤️
Laquon Treadwell,WR,SuccessfulQuon,My thoughts and prayers out to to all the families in Texas 🙏🏽
Marquez Valdes-Scantling,WR,MVS__11,When do people start having the conversation that Steve Kerr is one of the best coaches in history? https://t.co/8VGelwakBC
Marquez Valdes-Scantling,WR,MVS__11,⚡️ https://t.co/hmvi5PGNbK
Jaylen Waddle,WR,D1__JW,TANK HIM NOT JIM !!!
Jaylen Waddle,WR,D1__JW,NOOOOO JIT GOT THE GOLDS 😂😂😂😂😂 @gdoaks23 @HollywoodVon https://t.co/Gjsa4qoYWf
Jaylen Waddle,WR,D1__JW,🐐🐐 https://t.co/1pbojQD45h
Tylan Wallace,WR,OfficialTylan2,You and Yours Vs Me and Mines 😈 https://t.co/lyauAMqKs7
Tylan Wallace,WR,OfficialTylan2,RIP Jeff Gladney 🙏🏽🕊 Too Soon
Tylan Wallace,WR,OfficialTylan2,@GoldTatum @TracinWallace Thanks for coming out bro 🙌🏽
Tylan Wallace,WR,OfficialTylan2,Year 2 ⏳✨ https://t.co/yL9SoxRGZ1
Tylan Wallace,WR,OfficialTylan2,"Prayers up for Uvalde, Texas 🙏🏽 🕊"
Sammy Watkins,WR,sammywatkins,@Eman8 @THEALFIEWORLD Would love to get in the whitelist brother
Sammy Watkins,WR,sammywatkins,@239Hurst Big facts
Sammy Watkins,WR,sammywatkins,Wow wow wow..! https://t.co/e1cbhSg3bv
Deshaun Watson,QB,deshaunwatson,❤️❤️ https://t.co/qBAfXEQ0A9
Derek Watt,FB,DerekWatt34,https://t.co/aLuqeimnnC
David Wells,TE,BoomerWells33,Our hearts and prayers go out to all of those who made the ultimate sacrifices to make us safe. You are the true Hero’s of this country. 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏We Will Never Forget
David Wells,TE,BoomerWells33,Movie night peeps. It’s been real. Cheers🍻🍻🍻
David Wells,TE,BoomerWells33,Don’t think so. https://t.co/gIeWxaL4dY
David Wells,TE,BoomerWells33,Oh hell yeah. Even Steinbrenner had a choice word for him. https://t.co/45DlhRZBcy
David Wells,TE,BoomerWells33,Lol https://t.co/Nf6nwSjPS7
David Wells,TE,BoomerWells33,I didn’t https://t.co/NkHh3QYFp7
David Wells,TE,BoomerWells33,It’s tough to get https://t.co/6nnQ3emC4E
David Wells,TE,BoomerWells33,https://t.co/g11QPcMYWQ https://t.co/UkKOnGu3cT
David Wells,TE,BoomerWells33,I was https://t.co/Sus4piPdOb
David Wells,TE,BoomerWells33,To each their own https://t.co/hXdmlIwsle
David Wells,TE,BoomerWells33,Who https://t.co/dFK1LzXDkL
David Wells,TE,BoomerWells33,Lol https://t.co/LF3COlqD3i
David Wells,TE,BoomerWells33,Yes https://t.co/3VHwoPq503
David Wells,TE,BoomerWells33,Appreciate ya 👊👊 https://t.co/PtRdMtSEGe
David Wells,TE,BoomerWells33,It sucks that that’s how things are portrayed now sucks https://t.co/gamdKkdD4G
David Wells,TE,BoomerWells33,I remember him when I played. https://t.co/gX0qVYGp2q
David Wells,TE,BoomerWells33,Lol https://t.co/6ngdLvtGQV
David Wells,TE,BoomerWells33,Me too 👍👍👍 https://t.co/X47s6Q5Ua1
David Wells,TE,BoomerWells33,Yip https://t.co/nuX0N47988
David Wells,TE,BoomerWells33,Old Cleveland stadium and Cleveland https://t.co/nbhJSuMP1p
David Wells,TE,BoomerWells33,To many to remember https://t.co/0b8Xrv5Nsg
David Wells,TE,BoomerWells33,Hell yeah. Especially with that Pappy behind you https://t.co/B5j2ZmO4Tm
David Wells,TE,BoomerWells33,Nope. https://t.co/Iqdzb97pdc
David Wells,TE,BoomerWells33,Lol. https://t.co/uG3L5gCDVI
David Wells,TE,BoomerWells33,Best manager ever. https://t.co/35kDOC3T2t
David Wells,TE,BoomerWells33,Like I said everyone is sensitive these days https://t.co/tfPvIKEH2s
David Wells,TE,BoomerWells33,Thx for the invite but I’m already playing in a couple that month https://t.co/dOtQ5eMtyh
David Wells,TE,BoomerWells33,Nice love it. https://t.co/OOlVnBD3uo
David Wells,TE,BoomerWells33,If that https://t.co/ecZJZdsgFD
David Wells,TE,BoomerWells33,Sensitive https://t.co/gn9C1VFRYv
David Wells,TE,BoomerWells33,I was a big guy and I was called a ton of shit. Did you hear me Bitching ?? https://t.co/8upy9b9TmP
David Wells,TE,BoomerWells33,Nope https://t.co/4MiDQfLgnY
David Wells,TE,BoomerWells33,Here we go. Put a sock in it dude. https://t.co/zOMYiade7O
David Wells,TE,BoomerWells33,https://t.co/aLzW69qK06 https://t.co/FlM1FDbDrW
David Wells,TE,BoomerWells33,That’s a good question. Now yes back then probably close https://t.co/GJGxXB6Fci
David Wells,TE,BoomerWells33,I hear ya on that. That’s what’s happening in our world right now https://t.co/oKqPhcvVeV
David Wells,TE,BoomerWells33,??? https://t.co/3FYfUdIT1F
David Wells,TE,BoomerWells33,Never know https://t.co/eIpZDkL6TC
David Wells,TE,BoomerWells33,He hate them that bad ??? https://t.co/jNDGBF7wdu
David Wells,TE,BoomerWells33,I agree but Donaldson will get shit also and doesn’t deserve it https://t.co/Clpqq4l4lV
David Wells,TE,BoomerWells33,https://t.co/J87yH0OcHW https://t.co/ywTekRtCBY
David Wells,TE,BoomerWells33,Thank you 👊👊 https://t.co/xVStmTJB1C
David Wells,TE,BoomerWells33,Ding ding ding. 100% https://t.co/lS9ZKyjdVf
David Wells,TE,BoomerWells33,My debut article https://t.co/Z0LR7dguWq
David Wells,TE,BoomerWells33,When you own a team you make the rules right ??? https://t.co/48HNNLv1hW
David Wells,TE,BoomerWells33,Ya think https://t.co/Wjl2karJrp
David Wells,TE,BoomerWells33,I herd so much shit where do I start https://t.co/oDDviNHU49
David Wells,TE,BoomerWells33,Awesome https://t.co/wesYqywQpW
David Wells,TE,BoomerWells33,I was just talking about that the other day a friend asked me that. It’s sucks he got suspended for it. People are to sensitive these days. https://t.co/754TodMzDU
David Wells,TE,BoomerWells33,Appreciate ya 👊👊👊 https://t.co/sqKIY5PvkC
David Wells,TE,BoomerWells33,Doesn’t cross my mind. It’s a Number. https://t.co/hT97WTqzPD
David Wells,TE,BoomerWells33,Welcome https://t.co/4tHOAX78P2
David Wells,TE,BoomerWells33,@TuckerCarlson Great Monologue tonight 🤘🤘🤘
Antoine Wesley,WR,antoine_wesley,@jalenreagor Nahhh broooooooo 😞😞😞😞😞not like this!!
Antoine Wesley,WR,antoine_wesley,Streaming for a lil!  https://t.co/jAB1XYOj8c
Cody White,WR,codywhite_15,J. REED‼️ duhhh🤷🏽‍♂️ https://t.co/VvSRwQb0R7
James White,RB,HwsEleutheroi,"Remember, these people WANT the prices to go higher. They want you dependent, they want the middle class gone. They will do all they can to RAISE those prices for as long as it takes. https://t.co/6D8ZUE7HYw"
James White,RB,HwsEleutheroi,"Absolutely astonishing.

Racism on steroids. The real kind.  The destructive kind.  The insane kind.

https://t.co/hNkZzRey8q"
James White,RB,HwsEleutheroi,"One thing I have noticed over and over again: the wilder the anti-gun rhetoric from someone, the more evidence they give of the fact that they don't know the difference between a semi-auto and an auto, a 22 and a .50 cal, and have never shot a gun in their life."
James White,RB,HwsEleutheroi,"I can't stop watching this, nor thinking of all the pastoral applications.... https://t.co/Ld7srX1LpS"
James White,RB,HwsEleutheroi,"Family responsibilities will require me to do the Dividing Line tomorrow instead of today.  We are all one day off on our weekly schedule anyway, right?  :-)"
James White,RB,HwsEleutheroi,is not logically or historically tenable. It ignores a tremendous amount of ground.
James White,RB,HwsEleutheroi,"I will comment more tomorrow on the DL.

First, replace ""unfortunately"" with ""necessarily"" in the third paragraph. I actually think that says a lot about where you are headed.

Second, Dr. Carter's simplistic ""either this OR that"" conclusions, inherent in his book as well, ... https://t.co/ZAPTZY3CrN"
James White,RB,HwsEleutheroi,"Sexual perversity sponsored by the State.

Homeschooling/Christian school is really no longer an ""option"" thing.  This is evil and it is celebrated in the public indoctrination system. https://t.co/wzqCHuYJW2"
James White,RB,HwsEleutheroi,This thread. 👇👇👇 https://t.co/xpkMSDKhnV
James White,RB,HwsEleutheroi,Also doctors:  The Sun rises in the East!  Dogs bark!  Objects fall to the earth due to gravity! Water is wet! https://t.co/NsQ2dcuVqI
James White,RB,HwsEleutheroi,"@ttpdcst It's still 154.

It is always 154.

Day, night...always 154."
James White,RB,HwsEleutheroi,@SteveW928 Because tyrants always follow the same game plan.
James White,RB,HwsEleutheroi,"@NateCollins @mbird12 What is a ""trans"" life, Nate...from a biblical perspective?"
James White,RB,HwsEleutheroi,"@Steve_in_TO If not speaking out against godless tyranny is your idea of being a minister of the gospel, then that's fine with me.  

Please unfollow and be compliant to your enslavement."
James White,RB,HwsEleutheroi,"Oh, look, tyrants disarming their future slav....subjects! This has never happened before! https://t.co/LWeGbXtI6a"
James White,RB,HwsEleutheroi,This would be SO much fun to put under a Christmas tree.... https://t.co/faobLxVLc0
James White,RB,HwsEleutheroi,@PDNelson57 @ChrisHohnholz @CBT_91 @sjmelniszyn @DrOakley1689 Now that's a thought. It would bring about a certain level of conflict in his mind. Maybe an Ultraman bobble head with a Buddy head attached? Mutant Elfman or something?
James White,RB,HwsEleutheroi,"Says the man protected by dozens of men carrying 9mms.

If we learned anything last week, it is that the cops won't save you, or your loved ones. https://t.co/LJwhcI2shV"
James White,RB,HwsEleutheroi,"@CBT_91 @ChrisHohnholz @sjmelniszyn @DrOakley1689 Oh, but some of us DO.  Yes, yes, we DO."
James White,RB,HwsEleutheroi,"@sjmelniszyn @DrOakley1689 @ChrisHohnholz Man, I just checked, and, AMAZINGLY, Amazon not only has this wonderful item, but it can be delivered TOMORROW! That shocks me.  I mean, I would expect this item to FLY off the store shelves! I guess socialism isn't fully in place yet after all!"
James White,RB,HwsEleutheroi,"@CraigACarter1 The Reformation, inwardly considered, was nothing more than the victory of Augustine's doctrine of grace over Augustine's doctrine of the church.

The point being, of course, that Calvin was just as particular in his citation of Augustine as we would be today."
James White,RB,HwsEleutheroi,"@CraigACarter1 even understood the term ""Roman Catholic."" Anyone familiar with the Zosimus affair and the response of the North Africans knows comparing Augustine to TA on the Papacy is without merit.

3) It would be good to remember Warfield's very insightful comment here :"
James White,RB,HwsEleutheroi,"@CraigACarter1 With all due respect, this is quite confused.

1) ""Dismissing"" is a vague term. Investing TA with being the final step in the very production of Trinitarian orthodoxy is a massive claim. Rejecting that claim is not ""dismissing"" TA.

2) Augustine would never have ..."
James White,RB,HwsEleutheroi,"@sjmelniszyn @DrOakley1689 @ChrisHohnholz Oh, a bobblehead!  Awesome!  The one I gifted to my dear friend only TALKS!"
James White,RB,HwsEleutheroi,"unarmed, helpless people locked in boxes in China. That's ""pro-life""?

The emotionally-based irrationality is patent. But that's the problem: children reason like this, and if that is where we are, children can't protect themselves."
James White,RB,HwsEleutheroi,"Says a guy living in a land where tyranny is showing itself more and more and the populace is unarmed.

I have been busy with family issues, but have noticed this left-leaning meme, attempting to connect ""pro-life"" with ""anti-gun."" 

All I can think about is the ... https://t.co/45JYFgOD1J"
James White,RB,HwsEleutheroi,@dgh5391 Don't even know what to say to something like that.  Complete disconnect.
James White,RB,HwsEleutheroi,"@dgh5391 Reading, and including someone as part of a process of ""completing"" the orthodox doctrine of the Trinity, are two very, VERY different things, most obviously."
James White,RB,HwsEleutheroi,"@dgh5391 as a ""tradent of Trinitarian theology,"" in essence. Indeed, many are asserting that Trinitarian orthodoxy undergoes a millennium plus long development to a final form which they then assert is, evidently, the intention of God from the beginning."
James White,RB,HwsEleutheroi,"@dgh5391 Well, all Reformed are, broadly speaking, Augustinian; but that is a very general statement, and is, normally, limited to particular aspects of soteriology, surely not ecclesiology, etc. In this current controversy, the issue is relevant primarily to Augustine as ..."
James White,RB,HwsEleutheroi,"@itsalwaysand @Andrew_SFE @mattnightingale Since there is no ""Aramaic original,"" all such exercises are speculative, of course."
James White,RB,HwsEleutheroi,"@dgh5391 I reject all sorts of ""Augustine.""  Anyone does. His own Retractationes would explain the necessity. The length and breadth of his controversies inevitably resulted in evolution and change in his views. Hence, no one ""accepts"" all of Augustine to begin with. Impossible."
James White,RB,HwsEleutheroi,"@mattnightingale committed an abomination."" The Apostle He chose to be the primary author of the NT Scriptures for His Body, the Church, Paul, echoed those very words in his use of the Greek term ἀρσενοκοίτης, which comes directly from the LXX translation of Leviticus."
James White,RB,HwsEleutheroi,"@mattnightingale Jesus held men accountable to the objective content of Scripture. ""Have you not READ what was SPOKEN to you by God, saying"" is how He put it. He, as Yahweh, was the author of these words: ""If there is a man who lies with a male as those who lie with a woman, both of them have ..."
